class,pattern,count,kind,examples
lexical_bundle,tom ist der einzige der,26,bundle,1523736;3231938;3537039
lexical_bundle,tom fragte mich ob ich,26,bundle,3028223;3065872;3316054
lexical_bundle,maria hat mir gesagt daß,26,bundle,12626696;12626697;12574420
lexical_bundle,ich würde mich sehr freuen,26,bundle,1841345;5992952;5168561
lexical_bundle,auf der suche nach einem,26,bundle,1197070;1372000;1039691
lexical_bundle,so lange habe warten lassen,25,bundle,406868;342649;406957
lexical_bundle,nicht in die schule gehen,25,bundle,671;359589;423280
lexical_bundle,mit dem fahrrad zur schule,25,bundle,135991;2573014;2573016
lexical_bundle,maria sagten johannes sie hätten,25,bundle,7469401;7469520;7469528
lexical_bundle,ich habe keine ahnung wo,25,bundle,1509772;435707;1080927
lexical_bundle,ich habe keine ahnung wie,25,bundle,747750;401925;901701
lexical_bundle,ich habe in meinem leben,25,bundle,3407403;3143941;2935759
lexical_bundle,ich erinnere mich nicht an,25,bundle,3046009;383641;437571
lexical_bundle,du bist die einzige die,25,bundle,4277799;5272785;6213729
lexical_bundle,weit ist es von hier,24,bundle,366441;367253;480953
lexical_bundle,sie in diesem brief geschrieben,24,bundle,2265641;2265658;2265661
lexical_bundle,sagten johannes sie glaubten elke,24,bundle,7470030;7478713;7478730
lexical_bundle,mir den weg zum bahnhof,24,bundle,360724;731815;351624
lexical_bundle,kann es sich nicht leisten,24,bundle,1521289;446485;636128
lexical_bundle,ich erinnere mich nicht mehr,24,bundle,1261935;370273;370274
lexical_bundle,ich denke es ist zeit,24,bundle,851092;922710;1030546
lexical_bundle,ich bin nicht der einzige,24,bundle,2151673;2498106;3943890
lexical_bundle,hat mir gesagt daß er,24,bundle,12448491;12423322;12500763
lexical_bundle,er fragte mich ob ich,24,bundle,444427;547294;383165
lexical_bundle,der mensch ist das einzige,24,bundle,392956;555847;373604
lexical_bundle,das ist das haus in,24,bundle,768570;349782;640915
lexical_bundle,wie viel geld hast du,23,bundle,1642306;1527497;2926007
lexical_bundle,wie spät ist es jetzt,23,bundle,1097419;608655;1242104
lexical_bundle,war nicht in der lage,23,bundle,767186;1548907;1974884
lexical_bundle,nicht was sie in diesem,23,bundle,2265640;2265641;2265647
lexical_bundle,maria sagte mir daß sie,23,bundle,12659414;12626693;12626694
lexical_bundle,ich wünschte ich könnte so,23,bundle,2428367;4199238;4087632
lexical_bundle,ich wußte nicht daß sie,23,bundle,12551322;12547482;12547486
lexical_bundle,ich bin nicht sicher ob,23,bundle,678050;347630;396840
lexical_bundle,es ist nie zu spät,23,bundle,1794753;852;1919489
lexical_bundle,bin mir nicht sicher was,23,bundle,1690928;2861249;2246347
lexical_bundle,aus dem weg zu gehen,23,bundle,1605543;1931852;2839020
lexical_bundle,auf dem weg zur schule,23,bundle,402006;365579;368247
lexical_bundle,ist der unterschied zwischen einem,22,bundle,1190243;451326;673292
lexical_bundle,in diesem brief geschrieben hatten,22,bundle,2265648;2265661;2265667
lexical_bundle,ich wußte nicht daß du,22,bundle,12551320;12547480;12547484
lexical_bundle,ich verstehe nicht was du,22,bundle,412182;714646;714636
lexical_bundle,ich habe keine lust mehr,22,bundle,2924954;1294761;1699058
lexical_bundle,ich frage mich was tom,22,bundle,3081928;1996631;2752102
lexical_bundle,ein leben nach dem tod,22,bundle,364971;576131;477794
lexical_bundle,der anderen seite des flusses,22,bundle,407770;473802;741423
lexical_bundle,das leben ist zu kurz,22,bundle,1159015;409342;1644345
lexical_bundle,bin mir ziemlich sicher daß,22,bundle,12407266;12462845;12546212
lexical_bundle,bin auf der suche nach,22,bundle,1843990;844973;851296
lexical_bundle,wie lange ist es her,21,bundle,3604784;1020676;3004993
lexical_bundle,sie nicht glaubten elke sei,21,bundle,7479282;7479291;7479300
lexical_bundle,sie glaubten nicht elke sei,21,bundle,7479286;7479292;7479301
lexical_bundle,nicht in der lage zu,21,bundle,2109061;2200681;2346377
lexical_bundle,mit dem auto zur schule,21,bundle,2573493;406399;1567491
lexical_bundle,ich kann es nicht fassen,21,bundle,4246232;5528732;4177549
lexical_bundle,ich habe keine angst vor,21,bundle,2376984;2558871;1111469
lexical_bundle,ich bin auf dem weg,21,bundle,1040031;2853347;2853350
lexical_bundle,es kommt mir so vor,21,bundle,1711490;3065119;3065120
lexical_bundle,den nagel auf den kopf,21,bundle,1215187;442852;603774
lexical_bundle,das haus in dem ich,21,bundle,349782;343509;773877
lexical_bundle,bevor es zu spät ist,21,bundle,1855649;3177594;616783
lexical_bundle,über den fluss zu schwimmen,20,bundle,363423;1526921;486442
lexical_bundle,würde es euch etwas ausmachen,20,bundle,5868335;6986078;2938912
lexical_bundle,wie kommst du darauf daß,20,bundle,12549032;12526307;12525155
lexical_bundle,was hier vor sich geht,20,bundle,1442401;2049909;2151085
lexical_bundle,was glaubt ihr wie viele,20,bundle,12463984;12427565;12423378
lexical_bundle,was glauben sie wie viele,20,bundle,12463985;12427564;12423380
lexical_bundle,nicht was ich tun soll,20,bundle,796318;913848;1421090
lexical_bundle,mit tränen in den augen,20,bundle,407331;789418;1488309
lexical_bundle,ist nicht in der lage,20,bundle,2238173;482945;1771459
lexical_bundle,ist genau das was ich,20,bundle,362674;382344;578413
lexical_bundle,in letzter zeit habe ich,20,bundle,372596;352082;357467
lexical_bundle,ich wußte nicht daß ihr,20,bundle,12551321;12547481;12547485
lexical_bundle,ich kann nicht verstehen warum,20,bundle,1293265;1305987;1204856
lexical_bundle,ich kann mich nicht entscheiden,20,bundle,1216677;1508791;659434
lexical_bundle,ich kann dir beibringen wie,20,bundle,1743767;1743769;1743771
lexical_bundle,hat gesagt daß er sich,20,bundle,12454276;12527607;12527608
lexical_bundle,er hat mir gesagt daß,20,bundle,12448491;12423322;12500763
lexical_bundle,die vereinigten staaten von amerika,20,bundle,435561;849551;402390
lexical_bundle,wußtet ihr nicht daß tom,19,bundle,12536798;12616554;12627232
lexical_bundle,wußtest du nicht daß tom,19,bundle,12536797;12616553;12627231
lexical_bundle,wußten sie nicht daß tom,19,bundle,12536799;12616555;12627233
lexical_bundle,welche sprache spricht man in,19,bundle,353696;353698;353703
lexical_bundle,tut mir leid ich kann,19,bundle,1561664;936804;344
lexical_bundle,tom wusste nicht was er,19,bundle,1511522;1511525;1522511
lexical_bundle,tom ist sich nicht sicher,19,bundle,3353669;1848674;1853934
lexical_bundle,sie hat mir gesagt daß,19,bundle,12450623;12450626;12452055
lexical_bundle,nagel auf den kopf getroffen,19,bundle,1215187;442852;603774
lexical_bundle,mit der angst zu tun,19,bundle,1482622;1301310;2588868
lexical_bundle,kannst du mir sagen wie,19,bundle,1013871;1512840;1512843
lexical_bundle,kann dir beibringen wie man,19,bundle,1743767;1743769;1743771
lexical_bundle,ich würde gerne mit dir,19,bundle,355352;1635972;1684973
lexical_bundle,ich weiß nicht wann ich,19,bundle,2319876;2319889;2319886
lexical_bundle,ich verstehe nicht was sie,19,bundle,354815;366512;412288
lexical_bundle,ich mache mir sorgen um,19,bundle,399322;438708;361474
lexical_bundle,ich kann nicht so schnell,19,bundle,407712;361616;407747
lexical_bundle,ich hatte keine ahnung daß,19,bundle,12556277;12556279;12556280
lexical_bundle,ich halte ihn für einen,19,bundle,909784;1104437;1217507
lexical_bundle,ich habe nicht verstanden was,19,bundle,587166;948164;474873
lexical_bundle,ich habe nicht die absicht,19,bundle,755443;788520;342050
lexical_bundle,ich habe in letzter zeit,19,bundle,1251443;412308;905069
lexical_bundle,ich habe gesehen wie sie,19,bundle,3222876;4538599;5708755
lexical_bundle,ich habe das gefühl daß,19,bundle,12549908;12509420;12520113
lexical_bundle,ich frage mich ob er,19,bundle,405708;416863;1415404
lexical_bundle,ich bin froh daß du,19,bundle,12547779;12457898;12552727
lexical_bundle,ich bin auf der suche,19,bundle,1843990;844973;851296
lexical_bundle,ein neues auto zu kaufen,19,bundle,345388;391526;453371
lexical_bundle,du bist der einzige der,19,bundle,1038049;945170;2298583
lexical_bundle,auf der anderen seite der,19,bundle,522464;985395;985396
lexical_bundle,von der hand in den,18,bundle,352076;357187;450050
lexical_bundle,um alles in der welt,18,bundle,460141;783973;491298
lexical_bundle,sie sagte mir daß sie,18,bundle,12450621;12452054;12452058
lexical_bundle,sich keine sorgen zu machen,18,bundle,3105272;5868353;5868354
lexical_bundle,ist sich nicht sicher ob,18,bundle,1791743;1791745;1938220
lexical_bundle,ist fast so groß wie,18,bundle,1284771;635621;940114
lexical_bundle,in den vereinigten staaten von,18,bundle,3261096;1079447;1111050
lexical_bundle,ich wünschte ich hätte mehr,18,bundle,1888502;629842;1506121
lexical_bundle,ich wußte nicht daß ich,18,bundle,12423426;12407230;12407231
lexical_bundle,ich interessiere mich sehr für,18,bundle,566346;661648;661654
lexical_bundle,ich glaube es ist zeit,18,bundle,1383778;1516777;1497808
lexical_bundle,ich freue mich darauf dich,18,bundle,641582;361091;370380
lexical_bundle,ich fragte tom ob er,18,bundle,2292039;1888841;2292015
lexical_bundle,hätte nicht gedacht daß tom,18,bundle,12550002;12659518;12513108
lexical_bundle,er sagte mir er sei,18,bundle,2138855;7663963;7909393
lexical_bundle,der hand in den mund,18,bundle,352076;357187;450050
lexical_bundle,über die runden zu kommen,17,bundle,2174911;1865352;1940985
lexical_bundle,wie weit ist es bis,17,bundle,452172;815700;432010
lexical_bundle,wie kommt ihr darauf daß,17,bundle,12570669;12526308;12525156
lexical_bundle,von hier bis zum bahnhof,17,bundle,716406;741253;940453
lexical_bundle,um den ersten zug zu,17,bundle,438436;675963;759622
lexical_bundle,tom war der einzige der,17,bundle,5509576;3159803;3561587
lexical_bundle,tom fragte mary ob sie,17,bundle,1048026;1048017;1048018
lexical_bundle,so groß wie sein vater,17,bundle,696643;743991;372397
lexical_bundle,sie sich sicher daß sie,17,bundle,12437110;12566558;12566561
lexical_bundle,nicht was ich sagen soll,17,bundle,1293233;140014;89
lexical_bundle,nicht so schnell wie tom,17,bundle,2736192;4126512;4126513
lexical_bundle,maria haben gesagt daß sie,17,bundle,12612509;12628331;12633003
lexical_bundle,koste es was es wolle,17,bundle,1587259;784056;351063
lexical_bundle,kein blatt vor den mund,17,bundle,1600465;1403414;577814
lexical_bundle,jeder hat das recht auf,17,bundle,2216198;570668;569965
lexical_bundle,je älter man wird desto,17,bundle,398597;361466;714084
lexical_bundle,ist nicht so einfach wie,17,bundle,1833320;1833321;1836987
lexical_bundle,in die schule zu gehen,17,bundle,344292;1226531;429841
lexical_bundle,ich wußte nicht daß tom,17,bundle,12549987;12727077;12727078
lexical_bundle,ich kann es nicht glauben,17,bundle,866;1854300;1959562
lexical_bundle,ich hatte keine andere wahl,17,bundle,628372;725096;792621
lexical_bundle,ich bin sehr stolz auf,17,bundle,1545946;1545947;1401792
lexical_bundle,hier in der nähe ein,17,bundle,672698;413762;446044
lexical_bundle,glaubt ihr wirklich daß tom,17,bundle,12574430;12616259;12619085
lexical_bundle,glaubst du wirklich daß tom,17,bundle,12574429;12616258;12619084
lexical_bundle,glauben sie wirklich daß tom,17,bundle,12574431;12616260;12619086
lexical_bundle,du dir sicher daß du,17,bundle,12437107;12566556;12566559
lexical_bundle,die schuld in die schuhe,17,bundle,2869418;2275427;2194982
lexical_bundle,bis ich wieder da bin,17,bundle,11563584;4475147;2294189
lexical_bundle,aus einer mücke einen elefanten,17,bundle,1096798;871174;1420435
lexical_bundle,an ihrer stelle würde ich,17,bundle,398646;1840339;486866
lexical_bundle,alles was du tun musst,17,bundle,361485;412278;982095
lexical_bundle,wie kommen sie darauf daß,16,bundle,12570670;12526309;12525157
lexical_bundle,was du tun musst ist,16,bundle,361485;412278;982095
lexical_bundle,was du mir gesagt hast,16,bundle,675447;964511;1857892
lexical_bundle,tom sie halte johannes für,16,bundle,7472800;7472802;7477721
lexical_bundle,sie sind die einzige die,16,bundle,12212901;12450397;9965920
lexical_bundle,sagte tom sie halte johannes,16,bundle,7472800;7472802;7477721
lexical_bundle,nicht mehr so oft wie,16,bundle,1544225;6128855;6964807
lexical_bundle,nicht der einzige der das,16,bundle,11756027;6686293;6873588
lexical_bundle,menschen auf der ganzen welt,16,bundle,3454880;379014;1995003
lexical_bundle,maria sagte tom sie halte,16,bundle,7472800;7472802;7477721
lexical_bundle,maria sagte mir sie sei,16,bundle,7364468;7372094;7418913
lexical_bundle,maria hat tom gesagt sie,16,bundle,7472809;7472812;7472816
lexical_bundle,ihr euch sicher daß ihr,16,bundle,12437108;12566557;12566560
lexical_bundle,ich weiß nicht wie lange,16,bundle,6643882;2150811;6643846
lexical_bundle,ich bin froh daß sie,16,bundle,12547780;12552730;12552731
lexical_bundle,gestern nicht in der schule,16,bundle,379853;450696;702224
lexical_bundle,geben sie mir bitte ein,16,bundle,1171493;1758064;615035
lexical_bundle,es versteht sich von selbst,16,bundle,782779;725510;587288
lexical_bundle,die hälfte von dem was,16,bundle,3170044;3167775;3170049
lexical_bundle,das ist der grund warum,16,bundle,1275480;1514604;1514612
lexical_bundle,das ist das einzige was,16,bundle,5645773;4488325;1247896
lexical_bundle,das ich je gesehen habe,16,bundle,1497823;653374;754228
lexical_bundle,bei den hausaufgaben zu helfen,16,bundle,1392963;1683845;1683848
lexical_bundle,auf die resultate der aufnahmeprüfung,16,bundle,1714520;1714531;730648
lexical_bundle,an eurer stelle würde ich,16,bundle,913590;486868;12257387
lexical_bundle,an den tag an dem,16,bundle,560050;344551;396019
lexical_bundle,wissen was zu tun ist,15,bundle,3421045;2775820;2798425
lexical_bundle,wird sie sich in einigen,15,bundle,2236091;2236092;2236094
lexical_bundle,was glaubst du wie lange,15,bundle,1599757;7551850;7281443
lexical_bundle,wartete sie auf die resultate,15,bundle,1714520;1714531;1714537
lexical_bundle,tom war nicht der einzige,15,bundle,3506078;6787707;1683576
lexical_bundle,tom sagte mir ich solle,15,bundle,5707199;3283258;3770538
lexical_bundle,tom sagte er wolle nicht,15,bundle,4228449;2777528;2766567
lexical_bundle,tom hat gesagt daß maria,15,bundle,12454150;12526370;12526372
lexical_bundle,sonst kommst du zu spät,15,bundle,407722;739462;412940
lexical_bundle,sie sich in einigen jahren,15,bundle,2236091;2236092;2236094
lexical_bundle,sie auf die resultate der,15,bundle,1714520;1714531;1714537
lexical_bundle,mir leid daß ich nicht,15,bundle,12572233;12572235;12572237
lexical_bundle,mir gar nicht gesagt daß,15,bundle,12566649;12566650;12566651
lexical_bundle,mehr so oft wie früher,15,bundle,6128855;7522732;6964807
lexical_bundle,kein wort von dem was,15,bundle,3546092;563398;5688098
lexical_bundle,johannes sie glaubten elke sei,15,bundle,7470030;7478713;7478730
lexical_bundle,ich habe tom nicht gesagt,15,bundle,6818876;7334973;7340027
lexical_bundle,ich habe gehört daß sie,15,bundle,12454099;12501762;12501763
lexical_bundle,hätte nicht gedacht daß du,15,bundle,12633252;12633255;12526113
lexical_bundle,heute nicht in die schule,15,bundle,1070673;359589;423280
lexical_bundle,es kommt nicht darauf an,15,bundle,4484340;362208;1360060
lexical_bundle,es geht mir auf die,15,bundle,1274882;1274884;1274886
lexical_bundle,erinnerst du dich an den,15,bundle,344551;734452;396019
lexical_bundle,er hat den ganzen tag,15,bundle,1089798;391637;406908
lexical_bundle,die antwort auf diese frage,15,bundle,782603;1883851;1883850
lexical_bundle,den vereinigten staaten von amerika,15,bundle,1079447;388197;1111050
lexical_bundle,zu spät zur schule gekommen,14,bundle,1356643;561072;1497833
lexical_bundle,woher wußtet ihr daß tom,14,bundle,12616635;12643774;12648955
lexical_bundle,woher wußtest du daß tom,14,bundle,12616634;12643773;12648954
lexical_bundle,woher wußten sie daß tom,14,bundle,12616636;12643775;12648956
lexical_bundle,wie viele bücher hast du,14,bundle,431160;1104119;431166
lexical_bundle,wie lange hast du gebraucht,14,bundle,2448391;2068313;3560115
lexical_bundle,wie ein ei dem anderen,14,bundle,1290602;742310;1254711
lexical_bundle,was ich in diesem brief,14,bundle,2265645;2265653;2265678
lexical_bundle,was er in diesem brief,14,bundle,2265636;2265650;2265676
lexical_bundle,von der schule nach hause,14,bundle,383399;809922;1521385
lexical_bundle,von der arbeit nach hause,14,bundle,6885672;2817151;2133972
lexical_bundle,um ehrlich zu sein ich,14,bundle,349976;455684;439080
lexical_bundle,tom weiß nicht wann mary,14,bundle,1217656;1217648;1217654
lexical_bundle,tom setzte sich neben maria,14,bundle,2533642;2739402;2745964
lexical_bundle,sie sagte mir sie sei,14,bundle,2558646;7663961;7909371
lexical_bundle,sich nicht sicher ob er,14,bundle,1791743;3324489;5656476
lexical_bundle,ohne deine hilfe hätte ich,14,bundle,363116;643623;773893
lexical_bundle,mit dem kopf durch die,14,bundle,2368181;2498051;411150
lexical_bundle,meiner meinung nach ist das,14,bundle,1657297;621853;764899
lexical_bundle,in dieser stadt gibt es,14,bundle,1563363;1982846;2734484
lexical_bundle,in der nähe meines hauses,14,bundle,1464195;404653;822622
lexical_bundle,ich ärgere mich über fehler,14,bundle,13334387;13334402;13334398
lexical_bundle,ich würde gerne wissen was,14,bundle,2574607;4256104;4256103
lexical_bundle,ich werde nie vergessen wie,14,bundle,343717;786654;2926957
lexical_bundle,ich weiß nicht wann tom,14,bundle,2319879;1192619;1825197
lexical_bundle,ich weiß nicht so recht,14,bundle,917582;2686789;2686795
lexical_bundle,ich weiß nicht ob du,14,bundle,1498500;666623;1344173
lexical_bundle,ich weiß nicht ob das,14,bundle,893311;2116053;1421575
lexical_bundle,ich schlage vor daß ihr,14,bundle,12450500;12549411;12611821
lexical_bundle,ich schlage vor daß du,14,bundle,12450499;12549410;12611820
lexical_bundle,ich in diesem brief geschrieben,14,bundle,2265645;2265653;2265678
lexical_bundle,ich habe so das gefühl,14,bundle,2708204;2703542;2703543
lexical_bundle,ich habe gesehen wie du,14,bundle,3152091;341956;2527717
lexical_bundle,ich habe einen freund dessen,14,bundle,412196;640713;662241
lexical_bundle,ich habe eine freundin die,14,bundle,3857390;3857391;2976061
lexical_bundle,ich fragte ihn ob er,14,bundle,755971;1865591;947592
lexical_bundle,ich frage mich ob das,14,bundle,829021;955746;1445167
lexical_bundle,ich bin zu müde um,14,bundle,3769929;1097217;1100832
lexical_bundle,ich bin froh daß ihr,14,bundle,12547781;12566835;12561859
lexical_bundle,hätte nicht gedacht daß ihr,14,bundle,12633253;12633993;12526114
lexical_bundle,habe einen freund der in,14,bundle,357165;357166;366454
lexical_bundle,es mit der angst zu,14,bundle,6458307;1482622;2588868
lexical_bundle,es ist nicht immer leicht,14,bundle,1190220;806774;664931
lexical_bundle,es ist nicht das erste,14,bundle,6600526;1764794;5805662
lexical_bundle,es handelt sich um eine,14,bundle,976739;1601087;2297167
lexical_bundle,er sagte mir daß er,14,bundle,12450620;12491473;12500767
lexical_bundle,eine neue sprache zu lernen,14,bundle,682530;508433;703781
lexical_bundle,den kopf in den sand,14,bundle,1215207;1402147;411151
lexical_bundle,dem kopf durch die wand,14,bundle,2368181;2498051;411150
lexical_bundle,brach sie in tränen aus,14,bundle,361411;432648;466615
lexical_bundle,bei einem autounfall ums leben,14,bundle,2306980;461430;3267931
lexical_bundle,auf dem weg zur arbeit,14,bundle,3402747;2513842;3402754
lexical_bundle,zwei fliegen mit einer klappe,13,bundle,365515;442528;1041
lexical_bundle,zu fuß nach hause gehen,13,bundle,353276;4352126;1626058
lexical_bundle,wünschte ich könnte so gut,13,bundle,2428367;4199238;4087632
lexical_bundle,wo du es gefunden hast,13,bundle,477413;360897;948871
lexical_bundle,wie viel uhr ist es,13,bundle,460;408527;439732
lexical_bundle,wer ist der mann der,13,bundle,1496890;1732056;1732053
lexical_bundle,tom war den ganzen tag,13,bundle,4085448;7452707;7317015
lexical_bundle,tom sagte er wisse nicht,13,bundle,4046034;4068295;3070351
lexical_bundle,tom sagte er habe nicht,13,bundle,6790110;6787744;6703469
lexical_bundle,tom hat mir nicht gesagt,13,bundle,2824301;3299881;2746354
lexical_bundle,sie wissen nicht was sie,13,bundle,1010854;432600;432605
lexical_bundle,sie sind der einzige der,13,bundle,9965919;9132682;10621739
lexical_bundle,sie mir den weg zum,13,bundle,360724;361979;439585
lexical_bundle,sage dir wer du bist,13,bundle,900461;424753;804716
lexical_bundle,per einschreiben schicken um sicher,13,bundle,
lexical_bundle,nichts mehr von ihm gehört,13,bundle,425621;851108;800013
lexical_bundle,nicht was ich machen soll,13,bundle,358386;1509722;917318
lexical_bundle,nicht was er in diesem,13,bundle,2265636;2265642;2265650
lexical_bundle,nicht die einzige die das,13,bundle,12405270;12443750;6686294
lexical_bundle,mit dem fahrrad zur arbeit,13,bundle,3179464;540050;1995530
lexical_bundle,mit dem bus zur arbeit,13,bundle,1034858;378297;921097
lexical_bundle,mir war nicht klar daß,13,bundle,12547581;12547582;12547583
lexical_bundle,kannst du mir sagen wo,13,bundle,4719807;1550302;1011035
lexical_bundle,kann ich mir nicht vorstellen,13,bundle,1054507;636678;1952541
lexical_bundle,ist es von hier bis,13,bundle,1549186;367253;480953
lexical_bundle,ist auf der suche nach,13,bundle,3518805;753357;1197070
lexical_bundle,ich wußte nicht einmal daß,13,bundle,12562008;12562009;12562010
lexical_bundle,ich war den ganzen tag,13,bundle,1342007;912362;372821
lexical_bundle,ich verstehe nicht warum du,13,bundle,3754739;5913799;1968015
lexical_bundle,ich schlage vor daß sie,13,bundle,12450501;12549409;12611822
lexical_bundle,ich sagte ihnen nicht was,13,bundle,2270911;2270912;2270913
lexical_bundle,ich sage dir wer du,13,bundle,900461;424753;804716
lexical_bundle,ich reich wäre würde ich,13,bundle,421875;593090;431273
lexical_bundle,ich mir ein neues auto,13,bundle,1586862;1529411;1586863
lexical_bundle,ich kann dir nicht helfen,13,bundle,568577;1561664;411158
lexical_bundle,ich habe gehört daß du,13,bundle,12454100;12526213;12526215
lexical_bundle,ich bin gleich wieder da,13,bundle,1435621;8636643;7813776
lexical_bundle,ich bin gekommen um dir,13,bundle,2063169;2063173;3261716
lexical_bundle,ich bin froh daß ich,13,bundle,12462907;12462908;12406714
lexical_bundle,hätte nicht gedacht daß sie,13,bundle,12633996;12635330;12526115
lexical_bundle,hier in der nähe einen,13,bundle,1112946;1639412;932522
lexical_bundle,hat gesagt daß sie es,13,bundle,12632617;12621210;12621211
lexical_bundle,hat gesagt daß es ihr,13,bundle,12456217;12456218;12456219
lexical_bundle,es wird nicht lange dauern,13,bundle,653403;604953;613566
lexical_bundle,es sieht nicht so aus,13,bundle,1907246;1907219;1907220
lexical_bundle,es gibt zwei arten von,13,bundle,2298451;789477;1212228
lexical_bundle,es besteht dringender bedarf an,13,bundle,1695901;1695906;1695904
lexical_bundle,er in diesem brief geschrieben,13,bundle,2265636;2265650;2265676
lexical_bundle,einschreiben schicken um sicher zu,13,bundle,
lexical_bundle,die wissenschaft von den sternen,13,bundle,11685418;11685423;3749128
lexical_bundle,den brief per einschreiben senden,13,bundle,10781059
lexical_bundle,den brief per einschreiben schicken,13,bundle,
lexical_bundle,brief per einschreiben schicken um,13,bundle,
lexical_bundle,bin nicht der einzige der,13,bundle,2151673;2498106;3943890
lexical_bundle,zu spät in die schule,12,bundle,787610;815;935569
lexical_bundle,vor dem essen die hände,12,bundle,379038;442451;700927
lexical_bundle,um eine frage zu stellen,12,bundle,585209;756042;604685
lexical_bundle,tun lassen was sie will,12,bundle,12629200;12629201;12629202
lexical_bundle,tom sagte mir er habe,12,bundle,3938459;3588682;2739419
lexical_bundle,tom ist ein ziemlich guter,12,bundle,1367895;1687642;3325869
lexical_bundle,tom hatte nicht den mut,12,bundle,2913357;2599810;3004933
lexical_bundle,sie fragte mich ob ich,12,bundle,1629959;1629961;1393269
lexical_bundle,per einschreiben senden um sicher,12,bundle,
lexical_bundle,nichts auf der welt ist,12,bundle,2785932;3698619;956164
lexical_bundle,nicht was ich in diesem,12,bundle,2265639;2265645;2265678
lexical_bundle,nicht wann tom nach algerien,12,bundle,3685073;5566283;5566285
lexical_bundle,nicht auf die leichte schulter,12,bundle,588728;399067;864073
lexical_bundle,mir ziemlich sicher daß tom,12,bundle,12462845;12546212;12614824
lexical_bundle,mir nie gesagt daß tom,12,bundle,12616829;12616830;12616831
lexical_bundle,maria sagte sie habe tom,12,bundle,7370804;7536241;6974782
lexical_bundle,lange ist es her seit,12,bundle,12443792;11120411;12284881
lexical_bundle,lange hast du gebraucht um,12,bundle,2448391;2068313;3560115
lexical_bundle,können es uns nicht leisten,12,bundle,2226666;2226869;1893961
lexical_bundle,kannst du es wagen so,12,bundle,484195;590332;610632
lexical_bundle,ist nie zu spät um,12,bundle,1920160;3104287;1985815
lexical_bundle,ist nicht so alt wie,12,bundle,1707282;1938287;1938288
lexical_bundle,ist hier in der nähe,12,bundle,400235;658466;672698
lexical_bundle,ist doppelt so groß wie,12,bundle,344591;399159;1193519
lexical_bundle,in der nähe der schule,12,bundle,408279;365546;942317
lexical_bundle,ich weiß nicht wohin ich,12,bundle,3073154;1991817;1991819
lexical_bundle,ich habe nicht ganz verstanden,12,bundle,1659067;1659068;1659069
lexical_bundle,ich habe gehört daß tom,12,bundle,13107574;13370874;12747301
lexical_bundle,ich geld hätte würde ich,12,bundle,540983;809964;939542
lexical_bundle,ich freue mich sehr daß,12,bundle,12483152;12483153;12483154
lexical_bundle,ich bin nicht die einzige,12,bundle,2151674;10065704;2498107
lexical_bundle,ich bin die einzige die,12,bundle,7255124;7352651;7330143
lexical_bundle,hätte ich das nie geschafft,12,bundle,8850501;12483120;12483121
lexical_bundle,heute nachmittag mit uns schwimmen,12,bundle,12633814;12633818;12633819
lexical_bundle,hat gesagt daß sie nicht,12,bundle,12586624;12659273;12660443
lexical_bundle,habe einen freund dessen vater,12,bundle,640713;662241;684200
lexical_bundle,geachtet um wieviel uhr tom,12,bundle,12747271;12747273;12747274
lexical_bundle,fährt mit dem bus zur,12,bundle,372327;430501;534029
lexical_bundle,film den ich je gesehen,12,bundle,2146139;2975182;2975910
lexical_bundle,es ist sehr nett von,12,bundle,411167;361004;366371
lexical_bundle,er sagte mir ich solle,12,bundle,677933;1950495;944304
lexical_bundle,einschreiben senden um sicher zu,12,bundle,
lexical_bundle,der wichtigste monat des jahres,12,bundle,6815577;6815579;6815581
lexical_bundle,der kongress bietet uns gelegenheit,12,bundle,1235669;1235700;1235701
lexical_bundle,daß tom das nicht getan,12,bundle,12445843;12445844;12445845
lexical_bundle,daß ich ihm einige fragen,12,bundle,13267506;13267481;13267488
lexical_bundle,daß das nicht passieren wird,12,bundle,12459876;12544417;12544419
lexical_bundle,das wasser der schildkröte sauber,12,bundle,12499745;12499746;12499747
lexical_bundle,das gegenteil von dem was,12,bundle,1814847;3724278;9092761
lexical_bundle,darauf geachtet um wieviel uhr,12,bundle,12747271;12747273;12747274
lexical_bundle,brief per einschreiben senden um,12,bundle,
lexical_bundle,aus allen ländern der europäischen,12,bundle,1235701;1235702;1235705
lexical_bundle,auf dem heimweg von der,12,bundle,1837117;735279;1798400
lexical_bundle,allen ländern der europäischen union,12,bundle,1235701;1235702;1235705
lexical_bundle,wird nicht lange dauern bis,11,bundle,653403;604953;613566
lexical_bundle,wie lange es dauern wird,11,bundle,408;1944692;401925
lexical_bundle,was hast du mit meinem,11,bundle,360705;362764;782610
lexical_bundle,war sich nicht sicher ob,11,bundle,3324489;5656476;6815804
lexical_bundle,war nicht der einzige der,11,bundle,6826608;2837361;6787707
lexical_bundle,um wieviel uhr seid ihr,11,bundle,11827994;11286415;11995519
lexical_bundle,tut mir leid ich wollte,11,bundle,784101;784102;784105
lexical_bundle,tom sie glaube johannes habe,11,bundle,7477817;7477832;7477854
lexical_bundle,tom hat mir gesagt er,11,bundle,4009951;6617372;4019532
lexical_bundle,tom fragte sich warum maria,11,bundle,2418854;2726984;2750343
lexical_bundle,soweit ich weiß ist das,11,bundle,12841399;12841409;367997
lexical_bundle,sie sich keine sorgen zu,11,bundle,7805261;7805262;7805263
